part_number,description,category,original_image,original_resolution,final_image,final_resolution,image_source,image_status,matching_method,confidence,qa_status,notes
595/10057,HEADPISTON,Axle & Wheel Parts,p009_r119_7.webp,181x142,/images/products/595-10057-headpiston.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 9 row 119; geometry preserved.
595/10061,P/HEAD 90*60 (595/10037P),Axle & Wheel Parts,p009_r120_8.webp,183x141,/images/products/595-10061-p-head-9060-595-10037p.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 9 row 120; geometry preserved.
612/04100,HOSE,Hoses,p062_r38_10.webp,232x79,/images/products/612-04100-hose.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 62 row 38; geometry preserved.
613/36002,HOSE,Hoses,p062_r39_11.webp,202x133,/images/products/613-36002-hose.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 62 row 39; geometry preserved.
629/26900,HOSE 5/8 BSP - 2520MM,Hoses,p062_r41_13.webp,201x140,/images/products/629-26900-hose-5-8-bsp-2520mm.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 62 row 41; geometry preserved.
649/51320,BRAKEHOSE760MM,Body Parts,p019_r13_12.webp,239x141,/images/products/649-51320-brakehose760mm.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 19 row 13; geometry preserved.
649/51777,FUEL LINE,Engine Parts,p050_r80_9.webp,246x142,/images/products/649-51777-fuel-line.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 50 row 80; geometry preserved.
700/16001,LENS,Light & Lenses,p066_rx_0.webp,195x140,/images/products/700-16001-lens.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 66 row null; geometry preserved.
700/26201,LENS,Light & Lenses,p066_rx_3.webp,206x140,/images/products/700-26201-lens.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 66 row null; geometry preserved.
700/38400,LIGHT HEAD ASSEMBL,Light & Lenses,p066_rx_5.webp,199x141,/images/products/700-38400-light-head-assembl.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 66 row null; geometry preserved.
700/50018,COMBINATION LAMP rear 12v,Light & Lenses,p066_rx_7.webp,220x139,/images/products/700-50018-combination-lamp-rear-12v.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 66 row null; geometry preserved.
700/50024,LENS CRL300 ACRYLI,Light & Lenses,p066_rx_8.webp,189x139,/images/products/700-50024-lens-crl300-acryli.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 66 row null; geometry preserved.
700/50029,PEDESTAL MOUNTING WORKLAMP,Light & Lenses,p066_r10_9.webp,147x141,/images/products/700-50029-pedestal-mounting-worklamp.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 66 row 10; geometry preserved.
701/20800,BATTERYISOLATERSWITCH,Electrical Parts,p040_r15_0.webp,227x140,/images/products/701-20800-batteryisolaterswitch.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 40 row 15; geometry preserved.
701/20801,KEY ISOLATOR,Bushes / Bearing Liners,p032_r42_12.webp,163x141,/images/products/701-20801-key-isolator.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 32 row 42; geometry preserved.
701/21202,COMBISWITCH-B,Column Switch,p037_rx_2.webp,250x141,/images/products/701-21202-combiswitch-b.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 37 row null; geometry preserved.
701/26401,COLUMN SWITCH,Column Switch,p037_rx_3.webp,253x126,/images/products/701-26401-column-switch.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 37 row null; geometry preserved.
701/37702,COLUMNSWITCHRH,Column Switch,p037_rx_4.webp,249x140,/images/products/701-37702-columnswitchrh.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 37 row null; geometry preserved.
701/41700,SWITCH,Electrical Parts,p040_r19_4.webp,241x140,/images/products/701-41700-switch.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 40 row 19; geometry preserved.
701/41900,SWITCH,Electrical Parts,p040_r20_5.webp,240x141,/images/products/701-41900-switch.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 40 row 20; geometry preserved.
701/43700,SWITCH-OILPRESSURE',Electrical Parts,p040_r21_6.webp,255x142,/images/products/701-43700-switch-oilpressure.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 40 row 21; geometry preserved.
701/44800,BRAKELIGHTSWITCH,Electrical Parts,p040_r25_10.webp,245x141,/images/products/701-44800-brakelightswitch.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 40 row 25; geometry preserved.
701/52601,Switchfwd&rev,Column Switch,p037_rx_5.webp,248x141,/images/products/701-52601-switchfwdrev.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 37 row null; geometry preserved.
701/55100,SWITCH LEFT HAND F,Column Switch,p037_rx_7.webp,241x142,/images/products/701-55100-switch-left-hand-f.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 37 row null; geometry preserved.
701/58701,DECAL4wdswitch,Electrical Parts,p042_r47_4.webp,188x141,/images/products/701-58701-decal4wdswitch.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 42 row 47; geometry preserved.
701/58705,COVER FRONT WORK,Electrical Parts,p042_r50_7.webp,118x141,/images/products/701-58705-cover-front-work.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 42 row 50; geometry preserved.
701/58706,SWITCH COVER,Electrical Parts,p042_r52_9.webp,106x141,/images/products/701-58706-switch-cover.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 42 row 52; geometry preserved.
701/58707,DECALSWITCHWASH/PIPE,Electrical Parts,p042_r54_11.webp,118x141,/images/products/701-58707-decalswitchwash-pipe.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 42 row 54; geometry preserved.
701/58821,DECAL hazard switch,Electrical Parts,p042_r49_6.webp,176x141,/images/products/701-58821-decal-hazard-switch.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 42 row 49; geometry preserved.
701/58823,COVERHSCSWITCH,Electrical Parts,p042_r51_8.webp,136x141,/images/products/701-58823-coverhscswitch.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 42 row 51; geometry preserved.
701/58824,COVER HEAD LIGH,Electrical Parts,p042_r53_10.webp,118x142,/images/products/701-58824-cover-head-ligh.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 42 row 53; geometry preserved.
701/58825,SWITCHACTUATORBEACONLIGHTS,Electrical Parts,p042_r48_5.webp,222x141,/images/products/701-58825-switchactuatorbeaconlights.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 42 row 48; geometry preserved.
701/58826,DECAL -FR WORKL,Electrical Parts,p042_r55_12.webp,229x141,/images/products/701-58826-decal-fr-workl.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 42 row 55; geometry preserved.
701/58827,SWITCH ACTUATOR REAR WORKLIGHTS,Electrical Parts,p042_r56_13.webp,127x141,/images/products/701-58827-switch-actuator-rear-worklights.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 42 row 56; geometry preserved.
701/58828,DECAL WSH/WIPE SWTICH,Electrical Parts,p043_r58_1.webp,186x143,/images/products/701-58828-decal-wsh-wipe-swtich.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 43 row 58; geometry preserved.
701/58833,SWITCH ACTUATOR-AUX HYD TOOLS,Electrical Parts,p043_r60_3.webp,113x142,/images/products/701-58833-switch-actuator-aux-hyd-tools.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 43 row 60; geometry preserved.
701/58842,COVER SRS SWITCH,Electrical Parts,p043_r63_6.webp,241x142,/images/products/701-58842-cover-srs-switch.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 43 row 63; geometry preserved.
701/60000,SWITCH panel,Electrical Parts,p040_rx_7.webp,209x140,/images/products/701-60000-switch-panel.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 40 row null; geometry preserved.
701/60001,SWITCH PANEL 12V 2POS SPCO RW,Electrical Parts,p040_r23_8.webp,200x142,/images/products/701-60001-switch-panel-12v-2pos-spco-rw.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 40 row 23; geometry preserved.
701/60003,Switch,Electrical Parts,p041_r42_14.webp,168x141,/images/products/701-60003-switch.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 41 row 42; geometry preserved.
701/60004,SWITCH PANEL,Electrical Parts,p042_r43_0.webp,184x141,/images/products/701-60004-switch-panel.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 42 row 43; geometry preserved.
701/60006,SWITCH,Electrical Parts,p042_r45_2.webp,202x141,/images/products/701-60006-switch.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 42 row 45; geometry preserved.
701/60008,SWITCH12V,Electrical Parts,p042_r46_3.webp,196x140,/images/products/701-60008-switch12v.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 42 row 46; geometry preserved.
701/60016,WITCH3-position,Electrical Parts,p041_r40_12.webp,206x141,/images/products/701-60016-witch3-position.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 41 row 40; geometry preserved.
701/80145,COLUMN SWITCH P/SHIFT,Column Switch,p037_r10_10.webp,212x142,/images/products/701-80145-column-switch-p-shift.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 37 row 10; geometry preserved.
701/80184,SWITCH IGNITION,Electrical Parts,p040_r24_9.webp,226x140,/images/products/701-80184-switch-ignition.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 40 row 24; geometry preserved.
701/80225,SWITCH,Electrical Parts,p040_r17_2.webp,250x142,/images/products/701-80225-switch.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 40 row 17; geometry preserved.
701/80266,SWITCHBRAKELIGHT,Electrical Parts,p040_r25_10.webp,245x141,/images/products/701-80266-switchbrakelight.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 40 row 25; geometry preserved.
701/80296,SWITCH FORWARD & REVERSE LEFT HAND HANDL,Column Switch,p037_r13_13.webp,221x141,/images/products/701-80296-switch-forward-reverse-left-hand-handl.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 37 row 13; geometry preserved.
701/80297,COLUMN SWITCH RH,Column Switch,p037_r14_14.webp,245x142,/images/products/701-80297-column-switch-rh.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 37 row 14; geometry preserved.
701/80298,SWITCH FOR & REV,Column Switch,p038_r15_0.webp,251x141,/images/products/701-80298-switch-for-rev.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 38 row 15; geometry preserved.
701/80299,SWITCH FORWARD & REVERSE LT HAND HANDLE,Column Switch,p038_r16_1.webp,251x172,/images/products/701-80299-switch-forward-reverse-lt-hand-handle.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 38 row 16; geometry preserved.
701/80312,PROXIMITY SWITCH,Electrical Parts,p043_r68_11.webp,239x137,/images/products/701-80312-proximity-switch.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 43 row 68; geometry preserved.
701/80317,Switch engine water temperature,Electrical Parts,p040_r26_11.webp,227x141,/images/products/701-80317-switch-engine-water-temperature.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 40 row 26; geometry preserved.
701/80324,SWITCH oil temperature,Electrical Parts,p040_r28_13.webp,222x142,/images/products/701-80324-switch-oil-temperature.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 40 row 28; geometry preserved.
701/80327,Engine Oil pressure switch,Electrical Parts,p041_r29_1.webp,226x138,/images/products/701-80327-engine-oil-pressure-switch.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 41 row 29; geometry preserved.
701/80416,SWITCH COVER -DECAL,Electrical Parts,p043_r59_2.webp,123x140,/images/products/701-80416-switch-cover-decal.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 43 row 59; geometry preserved.
701/80496,LHCOLUMNSWITCH,Column Switch,p038_r17_2.webp,253x141,/images/products/701-80496-lhcolumnswitch.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 38 row 17; geometry preserved.
701/80591,SWITCHOILPRESSURE,Electrical Parts,p043_r64_7.webp,219x141,/images/products/701-80591-switchoilpressure.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 43 row 64; geometry preserved.
701/80626,SWITCH-TRANS.OILPR,Electrical Parts,p043_r70_13.webp,208x141,/images/products/701-80626-switch-transoilpr.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 43 row 70; geometry preserved.
704/10000,BUZZER RELAY,Electrical Parts,p041_r31_3.webp,166x141,/images/products/704-10000-buzzer-relay.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 41 row 31; geometry preserved.
704/31000,GUAGEFUEL,Electrical Parts,p041_r30_2.webp,189x141,/images/products/704-31000-guagefuel.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 41 row 30; geometry preserved.
704/31100,GUAGETEMP.,Electrical Parts,p041_r32_4.webp,140x141,/images/products/704-31100-guagetemp.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 41 row 32; geometry preserved.
704/50117,GAUGE -FUEL,Cabin Parts,p033_r46_4.webp,201x141,/images/products/704-50117-gauge-fuel.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 33 row 46; geometry preserved.
704/D7231,SERVICETACHO/HOURMETER12v,Electrical Parts,p042_r44_1.webp,173x140,/images/products/704-d7231-servicetacho-hourmeter12v.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 42 row 44; geometry preserved.
714/20600,PUMP screen wash      12v,Electrical Parts,p043_rx_9.webp,227x142,/images/products/714-20600-pump-screen-wash-12v.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 43 row null; geometry preserved.
714/40147,WIPER MOTOR front,Electrical Parts,p043_r57_0.webp,207x140,/images/products/714-40147-wiper-motor-front.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 43 row 57; geometry preserved.
716/09500,RELAY,Electrical Parts,p041_r33_5.webp,165x142,/images/products/716-09500-relay.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 41 row 33; geometry preserved.
716/09800,Relay Green,Electrical Parts,p041_r34_6.webp,171x141,/images/products/716-09800-relay-green.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 41 row 34; geometry preserved.
716/24200,SENSORWATERTEMP,Electrical Parts,p041_r35_7.webp,202x141,/images/products/716-24200-sensorwatertemp.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 41 row 35; geometry preserved.
716/30098,SOLENOID,Solenoid,p086_r14_14.webp,180x136,/images/products/716-30098-solenoid.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 86 row 14; geometry preserved.
716/30126,SENSOR water temperature,Electrical Parts,p041_r36_8.webp,222x93,/images/products/716-30126-sensor-water-temperature.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 41 row 36; geometry preserved.
716/30255,SOLENOID ESOS,Solenoid,p086_r14_14.webp,180x136,/images/products/716-30255-solenoid-esos.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 86 row 14; geometry preserved.
716/C6032,HAZARDFLASHERUNIT,Electrical Parts,p039_r11_11.webp,189x141,/images/products/716-c6032-hazardflasherunit.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 39 row 11; geometry preserved.
717/00100,THERMOSTART-CAV,Electrical Parts,p041_r37_9.webp,232x132,/images/products/717-00100-thermostart-cav.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 41 row 37; geometry preserved.
717/11040,FUSE40AMP,Electrical Parts,p041_r38_10.webp,187x141,/images/products/717-11040-fuse40amp.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 41 row 38; geometry preserved.
717/11060,FUSE 60 AMP,Electrical Parts,p041_rx_11.webp,174x141,/images/products/717-11060-fuse-60-amp.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 41 row null; geometry preserved.
808/00172,LINER BEARING,Bushes / Bearing Liners,p025_r35_7.webp,139x136,/images/products/808-00172-liner-bearing.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 25 row 35; geometry preserved.
808/00173,REWM3X10g12.9,Bushes / Bearing Liners,p025_r36_8.webp,147x141,/images/products/808-00173-rewm3x10g129.webp,640x480,enhanced_rre_pdf,enhanced,exact_oe_reference,high,approved,Enhanced from PDF page 25 row 36; geometry preserved.
